avg_time_diff,node_count
33.083333333333336,9
30.3,12
21.227272727272727,1
1.256281407035176,1
3.8934426229508197,2
11.066666666666666,10
3.5467625899280577,1
6.453333333333333,1
50.5,226
2.192982456140351,2
4.8076923076923075,7
41.81818181818182,8
15.290322580645162,1
4.936842105263158,1
11.0,1325
2.7777777777777777,46
151.5,54
18.88,1
21.642857142857142,4
4.590909090909091,3
10.448275862068966,1
14.382352941176471,3
11.32258064516129,1
8.016129032258064,2
41.5,194
2.772222222222222,1
7.178571428571429,2
15.03225806451613,1
37.875,9
16.464285714285715,1
50.666666666666664,75
12.526315789473685,7
7.887096774193548,2
20.869565217391305,2
2.4223300970873787,1
41.111111111111114,6
76.75,32
27.72222222222222,5
41.333333333333336,74
101.0,472
28.0,907
35.642857142857146,10
9.461538461538462,11
4.0,2609
18.884615384615383,2
4.333333333333333,337
41.9,12
52.5,191
25.25,65
16.157894736842106,3
35.583333333333336,4
1.7064846416382253,1
27.466666666666665,5
1.549689440993789,1
1.7123287671232876,1
1.6411960132890366,1
1.850187265917603,1
75.75,28
79.16666666666667,17
14.25925925925926,1
48.8,16
98.6,22
64.57142857142857,16
4.424778761061947,1
43.25,44
3.7593984962406015,2
5.477777777777778,1
60.6,9
32.4,30
5.197916666666667,1
24.3,5
3.205607476635514,1
43.285714285714285,10
3.696296296296296,1
3.4651162790697674,1
47.875,8
13.772727272727273,3
107.0,519
201.0,276
59.875,7
1.96,7
3.261437908496732,1
3.3013698630136985,1
14.5,315
2.6054054054054054,1
1.845018450184502,1
1.6339869281045751,1
2.4362745098039214,1
1.0895196506550218,1
1.3477088948787062,1
1.9186046511627908,1
1.3020833333333333,1
2.2995391705069124,1
1.893939393939394,1
1.937984496124031,1
2.824858757062147,3
1.1604651162790698,1
2.4653465346534653,1
1.2468827930174564,1
2.4752475247524752,1
2.1576576576576576,1
2.872093023255814,1
3.4583333333333335,3
2.1790393013100435,1
1.694915254237288,1
1.187648456057007,1
117.0,421
2.3033175355450237,1
2.8238636363636362,1
7.430769230769231,2
5.129032258064516,2
2.385,1
7.214285714285714,11
1.9863636363636363,1
1.9073359073359073,1
5.430379746835443,1
36.54545454545455,5
10.291666666666666,3
2.0043478260869567,1
1.605263157894737,1
1.8014440433212997,1
8.46551724137931,1
2.1186440677966103,2
36.61538461538461,6
3.901098901098901,1
4.228813559322034,1
4.494845360824742,1
3.0342465753424657,1
25.77777777777778,21
4.6571428571428575,2
7.575757575757576,4
3.2751677852348995,1
19.625,19
3.0943396226415096,1
1.5750798722044728,1
3.2533333333333334,1
51.888888888888886,8
1.689419795221843,1
18.772727272727273,2
5.11340206185567,2
3.593984962406015,1
3.4482758620689653,3
1.8726591760299625,1
3.701492537313433,3
3.089041095890411,1
2.4925373134328357,1
8.378378378378379,1
4.6976744186046515,1
2.6296296296296298,2
2.127659574468085,1
6.1265822784810124,1
3.0864197530864197,2
8.3,18
6.4423076923076925,1
3.6987951807228914,1
3.0122699386503067,1
3.8278688524590163,1
3.5203252032520327,1
26.166666666666668,20
35.6,40
2.1551724137931036,1
5.0989010989010985,1
8.701754385964913,1
2.9696969696969697,1
4.3478260869565215,2
24.63157894736842,2
3.2828947368421053,2
41.0,950
5.364864864864865,1
2.912280701754386,1
7.75,129
53.285714285714285,9
12.21875,1
4.361111111111111,1
4.656565656565657,1
10.529411764705882,9
8.474576271186441,3
7.5396825396825395,1
24.944444444444443,5
7.417910447761194,1
2.4606060606060605,1
4.836956521739131,1
30.416666666666668,3
2.262443438914027,2
20.8,58
5.178947368421053,1
4.224299065420561,1
16.032258064516128,2
4.835820895522388,1
16.043478260869566,2
21.63157894736842,7
19.0,923
48.666666666666664,81
63.2,21
9.41304347826087,1
77.66666666666667,67
7.950819672131147,1
11.617647058823529,1
4.571428571428571,48
90.6,14
10.212121212121213,1
58.375,9
9.591836734693878,2
14.346153846153847,4
69.66666666666667,82
93.75,37
7.148936170212766,1
34.785714285714285,3
8.478260869565217,4
6.315789473684211,7
63.8,17
25.642857142857142,2
29.25,68
71.33333333333333,103
25.125,20
173.0,279
158.0,310
101.33333333333333,28
154.0,402
18.227272727272727,1
35.44444444444444,5
88.25,35
159.5,52
20.142857142857142,29
72.16666666666667,6
168.0,269
44.5,222
37.61538461538461,6
23.833333333333332,40
66.33333333333333,74
2.9285714285714284,14
7.316666666666666,1
30.5,255
63.4,27
33.4,39
55.57142857142857,10
8.642857142857142,9
89.5,165
46.888888888888886,7
48.0,492
200.5,87
43.0,813
125.0,366
26.263157894736842,8
18.55,5
176.5,71
20.941176470588236,6
10.1,31
57.666666666666664,85
18.40909090909091,4
5.488372093023256,1
106.33333333333333,34
155.0,236
153.0,403
76.0,514
31.0,809
180.0,243
132.66666666666666,33
29.41176470588235,7
11.96551724137931,3
77.33333333333333,74
9.055555555555555,6
115.5,122
3.314516129032258,1
13.378378378378379,2
250.0,180
26.785714285714285,4
33.666666666666664,93
20.3,16
9.0,1411
26.3125,2
5.185185185185185,1
14.74074074074074,2
25.53846153846154,6
14.4,80
20.55,8
39.833333333333336,20
20.9,9
9.631578947368421,4
16.0,1128
17.130434782608695,3
16.833333333333332,35
16.68,1
20.708333333333332,5
23.307692307692307,4
44.22222222222222,7
23.5,271
22.0,1000
7.304347826086956,3
24.0,809
83.0,372
12.5625,9
11.933333333333334,14
157.0,380
9.628571428571428,3
38.5,228
8.88888888888889,27
16.333333333333332,159
18.25,92
34.375,12
12.375,27
60.666666666666664,102
7.083333333333333,10
8.214285714285714,8
8.357142857142858,10
4.551724137931035,1
19.555555555555557,17
20.833333333333332,39
8.36111111111111,2
13.380952380952381,3
6.9375,4
11.4375,5
5.813953488372093,2
4.026315789473684,1
24.75,84
20.77777777777778,13
12.0,1171
5.188679245283019,2
6.321428571428571,1
10.444444444444445,28
11.142857142857142,28
11.952380952380953,5
7.741935483870968,1
26.5,273
12.333333333333334,175
14.636363636363637,12
9.592592592592593,2
11.666666666666666,181
22.77777777777778,13
6.066666666666666,14
4.851851851851852,2
66.0,730
5.96969696969697,2
20.428571428571427,29
3.380952380952381,4
7.588235294117647,11
22.857142857142858,27
5.333333333333333,301
5.375,44
27.285714285714285,26
12.25,105
3.5625,9
18.666666666666668,147
4.666666666666667,311
10.75,106
6.035714285714286,3
7.363636363636363,23
6.25,153
4.5,705
10.066666666666666,9
7.647058823529412,9
10.166666666666666,50
7.148148148148148,2
4.536585365853658,1
11.75,104
15.5,363
1.8461538461538463,17
25.75,80
4.837837837837838,1
21.333333333333332,144
2.772727272727273,5
2.4,176
25.2,72
17.545454545454547,8
10.4,70
17.333333333333332,127
4.44,7
15.0,1114
30.0,787
26.0,831
3.5,950
3.0416666666666665,1
8.428571428571429,36
7.413793103448276,1
9.521739130434783,6
4.615384615384615,14
7.666666666666667,270
1.4375,7
2.727272727272727,31
4.018518518518518,2
17.5,315
8.461538461538462,16
15.777777777777779,11
2.409090909090909,6
6.666666666666667,266
13.0625,6
5.545454545454546,17
6.75,140
4.8,124
1.6363636363636365,34
7.518518518518518,4
3.411764705882353,12
9.45,9
7.428571428571429,44
5.909090909090909,14
3.246153846153846,2
6.842105263157895,6
4.0625,17
7.346153846153846,5
8.44,3
6.52,4
2.8,142
10.5,415
18.545454545454547,12
2.935483870967742,2
2.1666666666666665,99
2.3563218390804597,1
10.0,1241
3.25,241
13.7,20
9.823529411764707,7
19.88888888888889,16
4.153846153846154,27
6.966666666666667,1
8.8,65
3.0,3593
3.125,48
19.333333333333332,160
2.0,5263
19.125,13
5.428571428571429,56
5.6,97
3.111111111111111,43
1.5,2683
5.764705882352941,2
1.6428571428571428,14
1.7333333333333334,12
3.75,218
3.9047619047619047,5
1.2727272727272727,26
12.928571428571429,9
6.6,90
4.7272727272727275,27
12.916666666666666,12
15.454545454545455,15
5.9,32
3.230769230769231,18
8.409090909090908,2
5.0,2194
10.571428571428571,40
2.6666666666666665,475
9.25,99
1.7777777777777777,69
9.578947368421053,9
10.666666666666666,185
10.941176470588236,5
3.8,101
2.2857142857142856,71
38.25,44
4.846153846153846,20
1.4,258
13.0,1280
4.102564102564102,1
12.416666666666666,12
3.3636363636363638,30
10.8,71
4.585365853658536,1
3.0454545454545454,4
17.166666666666668,42
8.055555555555555,7
2.4782608695652173,4
7.4,96
7.1,24
13.333333333333334,192
19.666666666666668,164
2.5,1385
1.5833333333333333,20
9.916666666666666,11
40.5,249
4.074074074074074,1
1.2857142857142858,103
1.0,26394
5.269230769230769,1
4.238095238095238,7
8.25,130
1.4545454545454546,28
5.538461538461538,17
1.75,396
4.25,172
9.5,449
24.333333333333332,146
6.517241379310345,1
12.428571428571429,32
21.666666666666668,149
10.222222222222221,25
3.36,5
1.1818181818181819,29
3.1538461538461537,12
42.0,741
3.260869565217391,3
46.0,829
1.6,217
18.4,52
7.090909090909091,29
1.3333333333333333,1114
8.416666666666666,13
10.846153846153847,20
2.8333333333333335,94
13.692307692307692,19
4.5625,16
1.6538461538461537,1
11.1875,5
14.555555555555555,25
18.0,989
1.9230769230769231,18
3.5588235294117645,2
53.333333333333336,88
5.166666666666667,70
7.166666666666667,68
3.2222222222222223,42
3.736842105263158,6
34.0,792
75.0,496
16.5,313
30.333333333333332,128
3.3333333333333335,421
10.727272727272727,15
44.0,848
56.0,772
7.25,123
25.0,843
5.135135135135135,1
9.090909090909092,20
18.5,339
2.4642857142857144,2
3.5555555555555554,36
17.666666666666668,148
3.95,3
4.083333333333333,15
6.583333333333333,19
50.0,745
23.666666666666668,169
21.555555555555557,13
2.4285714285714284,66
8.4,69
35.333333333333336,93
32.833333333333336,27
62.2,21
35.714285714285715,22
11.653846153846153,1
12.75,95
77.25,30
175.0,312
42.625,10
25.846153846153847,4
155.33333333333334,40
40.1,10
103.66666666666667,40
153.5,59
207.5,71
43.42857142857143,15
64.0,624
21.8125,2
111.25,27
3.772727272727273,3
12.3125,5
47.857142857142854,17
39.0,727
11.61111111111111,5
10.333333333333334,203
36.0,914
31.5,260
17.647058823529413,4
11.321428571428571,1
35.625,12
54.8,29
6.081967213114754,1
11.971428571428572,2
9.520833333333334,1
29.272727272727273,9
32.7,11
19.176470588235293,7
36.142857142857146,15
7.836363636363636,1
7.777777777777778,24
81.66666666666667,55
122.0,310
7.871794871794871,1
2.4055555555555554,1
230.0,295
13.766666666666667,1
12.444444444444445,31
9.78048780487805,1
4.436781609195402,1
28.714285714285715,29
7.111111111111111,32
8.976744186046512,1
93.0,893
6.592592592592593,1
7.28,2
6.423076923076923,2
55.666666666666664,69
10.434782608695652,2
13.307692307692308,13
48.285714285714285,15
162.0,354
6.972972972972973,2
14.266666666666667,9
40.833333333333336,14
10.785714285714286,17
6.0,1947
34.75,59
31.4,30
19.714285714285715,21
5.4,99
13.5,332
5.159090909090909,1
8.4375,8
4.319148936170213,1
7.461538461538462,20
13.11111111111111,20
114.0,398
53.666666666666664,119
22.166666666666668,39
12.5,354
6.523809523809524,5
8.606060606060606,1
6.56,2
18.333333333333332,129
32.25,70
6.09375,1
6.125,44
30.666666666666668,131
6.142857142857143,30
4.719298245614035,1
11.533333333333333,5
13.833333333333334,43
8.16,2
6.357142857142857,15
27.0,796
7.818181818181818,22
19.75,78
3.0568181818181817,1
38.75,49
3.64,4
5.468085106382978,1
13.8,55
4.948717948717949,1
9.428571428571429,44
12.235294117647058,7
16.3125,4
11.26086956521739,2
5.297872340425532,1
4.833333333333333,78
8.166666666666666,42
6.5,535
6.625,41
5.5,656
15.2,49
4.526315789473684,6
9.944444444444445,4
3.7777777777777777,53
23.0,938
9.375,39
7.6521739130434785,4
12.882352941176471,6
2.888888888888889,44
5.741935483870968,3
1.411764705882353,6
9.3,19
3.4285714285714284,50
9.61111111111111,3
3.2857142857142856,70
6.21875,1
3.6666666666666665,396
19.5,305
24.833333333333332,22
7.619047619047619,8
3.6875,11
3.9607843137254903,1
18.22222222222222,13
2.7142857142857144,78
5.966666666666667,2
33.0,812
19.4,56
5.896551724137931,1
1.5555555555555556,84
9.909090909090908,18
14.571428571428571,36
9.88888888888889,28
2.1538461538461537,21
5.75,172
13.857142857142858,23
5.78125,2
10.833333333333334,56
11.545454545454545,13
6.310344827586207,4
13.363636363636363,21
1.125,65
13.571428571428571,33
14.0,1162
4.625,47
5.642857142857143,11
4.916666666666667,13
8.764705882352942,12
11.764705882352942,6
8.909090909090908,22
9.285714285714286,42
5.05,2
6.0625,12
13.428571428571429,35
4.222222222222222,32
5.2,103
9.384615384615385,13
2.357142857142857,20
26.428571428571427,22
2.076923076923077,21
11.5625,9
1.4285714285714286,112
10.2,68
7.615384615384615,18
5.142857142857143,49
4.909090909090909,24
19.285714285714285,20
13.636363636363637,8
6.2592592592592595,2
4.2,128
8.666666666666666,221
13.6,62
15.9,21
4.066666666666666,6
8.777777777777779,22
6.7272727272727275,23
58.333333333333336,78
63.5,179
13.3,25
36.333333333333336,104
1.9166666666666667,30
8.571428571428571,54
15.333333333333334,173
6.620689655172414,2
25.8,50
5.625,34
3.6842105263157894,2
2.4444444444444446,48
28.5,260
45.0,740
5.2592592592592595,1
14.428571428571429,41
82.0,285
5.615384615384615,15
3.9,26
1.375,63
80.0,558
21.5,318
5.571428571428571,66
47.0,611
8.705882352941176,8
14.333333333333334,184
8.0,1525
3.0833333333333335,25
17.8,64
3.388888888888889,5
15.666666666666666,158
7.055555555555555,8
24.5,279
99.0,423
7.063492063492063,1
30.7,6
25.133333333333333,2
19.31578947368421,2
18.9375,3
13.970588235294118,2
9.774193548387096,2
47.5,201
32.5,248
10.821428571428571,5
78.0,507
15.125,29
15.947368421052632,4
11.560975609756097,2
238.5,129
121.66666666666667,42
43.27272727272727,8
30.625,10
69.0,729
91.25,29
80.16666666666667,22
71.42857142857143,21
10.210526315789474,7
4.463636363636364,1
10.866666666666667,8
9.175,2
7.1063829787234045,1
4.925531914893617,1
6.540983606557377,1
7.608695652173913,5
4.463414634146342,2
10.977272727272727,1
8.421052631578947,4
10.488372093023257,2
27.352941176470587,3
27.9,8
20.047619047619047,1
66.25,21
22.272727272727273,9
26.6875,2
76.66666666666667,84
20.22222222222222,3
112.0,571
43.8,32
49.75,44
8.590909090909092,5
47.25,51
22.25,78
89.0,536
18.36842105263158,3
8.93939393939394,1
6.6923076923076925,12
21.571428571428573,17
8.133333333333333,10
28.4,46
2.7927927927927927,1
139.0,342
26.2,49
11.238095238095237,3
14.75,88
21.0,1016
38.0,811
19.615384615384617,6
4.105263157894737,6
6.875,36
8.314285714285715,2
53.5,209
4.560975609756097,1
12.8125,10
55.0,636
31.6,38
8.518518518518519,3
19.375,17
72.33333333333333,82
6.153846153846154,15
8.653846153846153,5
4.1020408163265305,1
15.285714285714286,22
3.588235294117647,7
16.125,24
23.333333333333332,151
9.875,31
7.555555555555555,35
6.2727272727272725,12
10.176470588235293,8
10.470588235294118,7
4.020408163265306,1
4.583333333333333,23
25.666666666666668,130
12.181818181818182,14
7.142857142857143,60
11.157894736842104,5
6.615384615384615,17
3.4411764705882355,3
8.333333333333334,202
17.142857142857142,26
7.705882352941177,10
12.615384615384615,14
35.8,36
4.72093023255814,2
6.764705882352941,6
5.8125,5
6.318181818181818,2
4.414634146341464,1
10.238095238095237,6
2.5555555555555554,46
4.305555555555555,1
5.631578947368421,4
6.714285714285714,38
4.285714285714286,53
4.95,8
7.32,3
5.714285714285714,39
5.689655172413793,2
7.2,108
8.625,39
4.9,22
4.303030303030303,2
18.444444444444443,19
7.6,87
6.833333333333333,61
9.615384615384615,8
8.04,1
16.636363636363637,15
1.3125,10
4.555555555555555,34
34.4,36
16.2,75
5.153846153846154,20
21.22222222222222,15
4.185185185185185,2
14.76923076923077,5
3.0476190476190474,4
74.0,551
7.037037037037037,5
3.142857142857143,72
14.642857142857142,14
2.85,4
11.375,47
3.2083333333333335,3
3.5294117647058822,7
10.647058823529411,7
5.666666666666667,276
12.642857142857142,10
7.222222222222222,24
15.166666666666666,40
3.1875,8
6.181818181818182,24
4.766666666666667,1
1.2222222222222223,50
3.888888888888889,41
1.5454545454545454,34
7.266666666666667,9
14.7,23
2.3636363636363638,33
15.11111111111111,23
1.25,450
2.5714285714285716,57
9.307692307692308,15
31.25,60
4.421052631578948,4
6.555555555555555,27
41.666666666666664,87
11.117647058823529,9
1.1428571428571428,97
4.428571428571429,54
4.3,37
38.8,31
3.9285714285714284,11
6.173913043478261,3
2.9545454545454546,4
4.928571428571429,9
6.55,2
12.727272727272727,13
15.25,92
8.5,472
9.666666666666666,192
7.894736842105263,6
8.363636363636363,19
37.8,41
33.333333333333336,126
35.75,74
26.666666666666668,126
2.75,238
33.6,33
4.6,120
3.9375,4
142.0,370
77.0,565
4.636363636363637,20
20.0,968
6.375,21
3.263157894736842,2
17.823529411764707,2
27.133333333333333,5
154.5,73
19.153846153846153,15
32.86666666666667,6
116.66666666666667,47
29.846153846153847,3
73.4,22
29.307692307692307,2
119.0,482
11.928571428571429,11
12.179487179487179,1
36.36363636363637,5
16.571428571428573,33
26.125,24
6.529411764705882,11
11.222222222222221,30
39.333333333333336,103
21.08695652173913,6
6.230769230769231,17
76.2,16
30.363636363636363,13
12.972222222222221,1
104.33333333333333,37
18.08,1
239.5,96
119.75,42
5.827160493827161,1
74.5,152
148.5,63
36.7,5
6.410958904109589,1
21.384615384615383,6
10.758620689655173,1
9.897435897435898,1
5.910714285714286,1
18.166666666666668,36
61.0,610
79.33333333333333,117
25.11764705882353,2
9.512820512820513,2
68.16666666666667,16
109.5,140
8.884615384615385,3
22.88888888888889,14
34.666666666666664,125
6.380952380952381,9
39.6,35
8.9,23
10.352941176470589,6
5.225806451612903,2
17.153846153846153,13
42.75,53
15.4,58
5.862068965517241,1
9.23076923076923,18
10.038461538461538,3
21.4,51
12.583333333333334,13
127.0,405
10.318181818181818,2
28.75,56
15.571428571428571,31
10.7,23
7.5,504
4.645833333333333,1
96.0,617
6.3428571428571425,3
22.375,22
5.9393939393939394,1
7.16,2
21.375,16
18.2,55
5.25,168
8.6,77
10.25,132
5.2272727272727275,4
17.0,1029
40.25,51
5.833333333333333,57
4.2272727272727275,4
3.45,3
4.057142857142857,1
7.533333333333333,12
6.8,76
5.565217391304348,5
4.2631578947368425,9
3.0434782608695654,4
12.785714285714286,10
9.363636363636363,21
3.5714285714285716,67
8.818181818181818,24
33.2,31
6.275862068965517,2
12.76923076923077,13
5.170731707317073,1
2.45,5
4.4,126
14.714285714285714,32
5.434782608695652,6
9.166666666666666,52
17.833333333333332,33
12.9,18
10.588235294117647,4
7.24,1
9.222222222222221,24
3.4444444444444446,51
9.333333333333334,254
3.36734693877551,1
5.709677419354839,2
3.9107142857142856,1
4.6521739130434785,4
1.4230769230769231,1
5.34375,2
8.583333333333334,10
4.409090909090909,5
11.1,26
5.161290322580645,3
11.5,427
5.617647058823529,1
12.818181818181818,16
8.117647058823529,7
2.9166666666666665,24
4.9375,4
9.894736842105264,6
3.3,37
13.166666666666666,52
5.230769230769231,12
3.526315789473684,7
13.615384615384615,12
5.225,1
2.111111111111111,56
3.4473684210526314,2
4.857142857142857,55
2.4375,10
1.6842105263157894,1
26.285714285714285,20
1.4166666666666667,19
2.090909090909091,36
5.863636363636363,2
3.590909090909091,3
4.239130434782608,2
3.375,54
8.466666666666667,9
5.7894736842105265,4
6.266666666666667,11
9.133333333333333,11
4.28125,3
3.046511627906977,1
11.923076923076923,11
5.3125,8
21.88888888888889,18
6.304347826086956,5
2.7857142857142856,7
4.75,177
7.823529411764706,6
9.181818181818182,19
5.85,6
6.636363636363637,24
1.1666666666666667,151
6.16,3
7.9375,7
5.214285714285714,10
45.5,223
22.5,267
11.6,75
27.142857142857142,21
5.8,88
6.633333333333334,2
10.4375,9
15.916666666666666,10
4.7,22
7.071428571428571,10
2.6923076923076925,18
11.571428571428571,42
9.125,38
2.0833333333333335,17
6.761904761904762,5
2.0588235294117645,6
10.153846153846153,14
7.375,35
13.181818181818182,13
2.032258064516129,2
19.25,85
18.88888888888889,18
15.6,55
29.0,825
40.0,934
22.125,14
62.666666666666664,84
32.0,811
3.1666666666666665,83
20.666666666666668,128
7.357142857142857,10
28.2,46
10.636363636363637,12
12.857142857142858,25
29.5,281
17.77777777777778,15
31.166666666666668,32
42.666666666666664,90
9.75,132
4.309523809523809,1
12.172413793103448,1
98.4,23
19.875,25
12.12,1
14.147058823529411,1
65.6,15
5.121621621621622,2
134.66666666666666,36
21.705882352941178,2
167.0,340
3.1055900621118013,2
102.66666666666667,58
13.566666666666666,2
82.2,10
11.714285714285714,30
7.826086956521739,5
13.866666666666667,8
4.829268292682927,1
5.661016949152542,1
7.045454545454546,4
48.125,9
8.42,1
114.75,29
37.4,36
17.26923076923077,1
41.714285714285715,15
30.6,39
6.159090909090909,2
11.82857142857143,2
27.555555555555557,17
122.5,75
9.534883720930232,2
5.515625,1
9.365853658536585,1
10.35,7
18.533333333333335,7
15.384615384615385,9
8.576923076923077,3
5.96875,1
6.535714285714286,5
29.333333333333332,97
4.54320987654321,1
15.545454545454545,9
169.0,319
16.318181818181817,2
7.217391304347826,5
8.548387096774194,1
22.428571428571427,26
15.466666666666667,9
40.6,50
16.444444444444443,21
70.0,707
7.325581395348837,2
16.857142857142858,34
15.714285714285714,35
8.733333333333333,12
22.636363636363637,15
17.866666666666667,7
5.5576923076923075,2
34.857142857142854,9
9.583333333333334,14
15.363636363636363,12
3.3132530120481927,1
5.125,38
3.6027397260273974,1
85.0,492
9.444444444444445,32
22.666666666666668,132
9.777777777777779,22
2.5949367088607596,1
16.09090909090909,11
3.0875,1
16.266666666666666,7
8.125,36
13.823529411764707,5
